	specimen_id	dendrite_type	cell_firing_rate	threshold_i_long_square	sweep_number	sweep_FR	stimulus_absolute_amplitude	nm_volume
8213	591278744	aspiny	114.155251141551	430.0	51	1.000020000400008	450.000009477591	5013.198914145074
8214	591278744	aspiny	114.155251141551	430.0	52	2.000040000800016	469.999983376823	5013.198914145074
8215	591278744	aspiny	114.155251141551	430.0	53	3.000060001200024	489.999985031631	5013.198914145074
8216	591278744	aspiny	114.155251141551	430.0	54	25.000500010000202	509.999986686438	5013.198914145074
8217	591278744	aspiny	114.155251141551	430.0	55	41.000820016400326	529.999988341245	5013.198914145074
8218	591278744	aspiny	114.155251141551	430.0	56	48.000960019200384	549.999989996053	5013.198914145074
8219	591278744	aspiny	114.155251141551	430.0	57	87.0017400348007	569.99999165086	5013.198914145074
8224	591278744	aspiny	114.155251141551	430.0	62	1.000020000400008	450.000009477591	5013.198914145074
8225	591278744	aspiny	114.155251141551	430.0	63	1.000020000400008	450.000009477591	5013.198914145074
8226	591278744	aspiny	114.155251141551	430.0	64	1.000020000400008	450.000009477591	5013.198914145074
8227	591278744	aspiny	114.155251141551	430.0	65	1.000020000400008	450.000009477591	5013.198914145074
8228	591278744	aspiny	114.155251141551	430.0	66	2.000040000800016	489.999985031631	5013.198914145074
8229	591278744	aspiny	114.155251141551	430.0	67	2.000040000800016	489.999985031631	5013.198914145074
8230	591278744	aspiny	114.155251141551	430.0	68	2.000040000800016	489.999985031631	5013.198914145074
8231	591278744	aspiny	114.155251141551	430.0	69	2.000040000800016	489.999985031631	5013.198914145074
8232	591278744	aspiny	114.155251141551	430.0	70	35.00070001400028	529.999988341245	5013.198914145074
8233	591278744	aspiny	114.155251141551	430.0	71	31.000620012400248	529.999988341245	5013.198914145074
8234	591278744	aspiny	114.155251141551	430.0	72	28.000560011200225	529.999988341245	5013.198914145074
8235	591278744	aspiny	114.155251141551	430.0	73	34.000680013600274	529.999988341245	5013.198914145074
8244	592952680	sparsely spiny	10.4053460355632	50.0	35	2.000040000800016	50.0000006675716	3177.2405731058643
8245	592952680	sparsely spiny	10.4053460355632	50.0	36	8.000160003200063	69.9999988529321	3177.2405731058643
8246	592952680	sparsely spiny	10.4053460355632	50.0	37	10.00020000400008	90.0000005077395	3177.2405731058643
8247	592952680	sparsely spiny	10.4053460355632	50.0	38	13.000260005200104	110.000002162547	3177.2405731058643
8248	592952680	sparsely spiny	10.4053460355632	50.0	39	16.000320006400127	129.99999687846	3177.2405731058643
8249	592952680	sparsely spiny	10.4053460355632	50.0	40	19.000380007600153	149.999998533268	3177.2405731058643
8250	592952680	sparsely spiny	10.4053460355632	50.0	41	22.000440008800176	170.000000188075	3177.2405731058643
8251	592952680	sparsely spiny	10.4053460355632	50.0	42	26.00052001040021	190.000001842883	3177.2405731058643
8254	592952680	sparsely spiny	10.4053460355632	50.0	45	1.000020000400008	59.9999980255284	3177.2405731058643
8256	592952680	sparsely spiny	10.4053460355632	50.0	47	1.000020000400008	59.9999980255284	3177.2405731058643
8257	592952680	sparsely spiny	10.4053460355632	50.0	48	1.000020000400008	59.9999980255284	3177.2405731058643
8258	592952680	sparsely spiny	10.4053460355632	50.0	49	1.000020000400008	59.9999980255284	3177.2405731058643
8259	592952680	sparsely spiny	10.4053460355632	50.0	50	1.000020000400008	59.9999980255284	3177.2405731058643
8261	592952680	sparsely spiny	10.4053460355632	50.0	52	3.000060001200024	100.000001335143	3177.2405731058643
8262	592952680	sparsely spiny	10.4053460355632	50.0	53	5.00010000200004	100.000001335143	3177.2405731058643
8263	592952680	sparsely spiny	10.4053460355632	50.0	54	4.000080001600032	100.000001335143	3177.2405731058643
8270	593312584	aspiny	15.9269483966872	40.0	29	2.000040000800016	50.0000006675716	1387.1023350808343
8271	593312584	aspiny	15.9269483966872	40.0	30	11.000220004400088	69.9999988529321	1387.1023350808343
8272	593312584	aspiny	15.9269483966872	40.0	31	20.00040000800016	90.0000005077395	1387.1023350808343
8273	593312584	aspiny	15.9269483966872	40.0	32	26.00052001040021	110.000002162547	1387.1023350808343
8274	593312584	aspiny	15.9269483966872	40.0	33	30.00060001200024	129.99999687846	1387.1023350808343
8275	593312584	aspiny	15.9269483966872	40.0	35	35.00070001400028	170.000000188075	1387.1023350808343
8276	593312584	aspiny	15.9269483966872	40.0	37	1.000020000400008	39.9999998401679	1387.1023350808343
8277	593312584	aspiny	15.9269483966872	40.0	38	1.000020000400008	39.9999998401679	1387.1023350808343
8278	593312584	aspiny	15.9269483966872	40.0	39	1.000020000400008	39.9999998401679	1387.1023350808343
8279	593312584	aspiny	15.9269483966872	40.0	40	1.000020000400008	39.9999998401679	1387.1023350808343
8280	593312584	aspiny	15.9269483966872	40.0	41	13.000260005200104	79.9999996803358	1387.1023350808343
8281	593312584	aspiny	15.9269483966872	40.0	42	12.000240004800096	79.9999996803358	1387.1023350808343
8282	593312584	aspiny	15.9269483966872	40.0	43	14.000280005600112	79.9999996803358	1387.1023350808343
8283	593312584	aspiny	15.9269483966872	40.0	44	13.000260005200104	79.9999996803358	1387.1023350808343
8293	593321019	aspiny	24.4026436197254	90.0	28	1.000020000400008	90.0000005077395	2664.856953501223
8294	593321019	aspiny	24.4026436197254	90.0	29	9.000180003600072	110.000002162547	2664.856953501223
8295	593321019	aspiny	24.4026436197254	90.0	30	25.000500010000202	129.99999687846	2664.856953501223
8296	593321019	aspiny	24.4026436197254	90.0	32	39.00078001560031	170.000000188075	2664.856953501223
8297	593321019	aspiny	24.4026436197254	90.0	33	41.000820016400326	190.000001842883	2664.856953501223
8298	593321019	aspiny	24.4026436197254	90.0	34	45.00090001800036	210.00000349769	2664.856953501223
8300	593321019	aspiny	24.4026436197254	90.0	37	21.00042000840017	110.000002162547	2664.856953501223
8301	593321019	aspiny	24.4026436197254	90.0	38	19.000380007600153	110.000002162547	2664.856953501223
8302	593321019	aspiny	24.4026436197254	90.0	39	20.00040000800016	110.000002162547	2664.856953501223
8303	593321019	aspiny	24.4026436197254	90.0	40	21.00042000840017	110.000002162547	2664.856953501223
8317	594091004	aspiny	13.3503121919159	150.0	56	1.000020000400008	149.999998533268	9854.83488062432
8318	594091004	aspiny	13.3503121919159	150.0	57	1.000020000400008	170.000000188075	9854.83488062432
8319	594091004	aspiny	13.3503121919159	150.0	58	14.000280005600112	190.000001842883	9854.83488062432
8320	594091004	aspiny	13.3503121919159	150.0	59	19.000380007600153	210.00000349769	9854.83488062432
8321	594091004	aspiny	13.3503121919159	150.0	60	26.00052001040021	230.000005152498	9854.83488062432
8322	594091004	aspiny	13.3503121919159	150.0	61	29.00058001160023	249.999992929517	9854.83488062432
8323	594091004	aspiny	13.3503121919159	150.0	62	33.00066001320027	269.999994584325	9854.83488062432
8324	594091004	aspiny	13.3503121919159	150.0	63	38.000760015200306	289.999996239132	9854.83488062432
8326	594091004	aspiny	13.3503121919159	150.0	66	1.000020000400008	149.999998533268	9854.83488062432
8327	594091004	aspiny	13.3503121919159	150.0	67	1.000020000400008	149.999998533268	9854.83488062432
8328	594091004	aspiny	13.3503121919159	150.0	68	1.000020000400008	149.999998533268	9854.83488062432
8329	594091004	aspiny	13.3503121919159	150.0	69	1.000020000400008	149.999998533268	9854.83488062432
8330	594091004	aspiny	13.3503121919159	150.0	70	4.000080001600032	190.000001842883	9854.83488062432
8331	594091004	aspiny	13.3503121919159	150.0	71	10.00020000400008	190.000001842883	9854.83488062432
8332	594091004	aspiny	13.3503121919159	150.0	72	1.000020000400008	190.000001842883	9854.83488062432
8333	594091004	aspiny	13.3503121919159	150.0	73	10.00020000400008	190.000001842883	9854.83488062432
8334	594091004	aspiny	13.3503121919159	150.0	74	21.00042000840017	230.000005152498	9854.83488062432
8335	594091004	aspiny	13.3503121919159	150.0	75	21.00042000840017	230.000005152498	9854.83488062432
8336	594091004	aspiny	13.3503121919159	150.0	76	22.000440008800176	230.000005152498	9854.83488062432
8337	594091004	aspiny	13.3503121919159	150.0	77	21.00042000840017	230.000005152498	9854.83488062432
8344	595562635	spiny	35.452858126003605	50.0	31	13.000260005200104	50.0000006675716	1604.9096348169007
8345	595562635	spiny	35.452858126003605	50.0	32	26.00052001040021	69.9999988529321	1604.9096348169007
8346	595562635	spiny	35.452858126003605	50.0	33	35.00070001400028	90.0000005077395	1604.9096348169007
8347	595562635	spiny	35.452858126003605	50.0	34	42.00084001680034	110.000002162547	1604.9096348169007
8348	595562635	spiny	35.452858126003605	50.0	35	48.000960019200384	129.99999687846	1604.9096348169007
8349	595562635	spiny	35.452858126003605	50.0	37	60.00120002400048	170.000000188075	1604.9096348169007
8350	595562635	spiny	35.452858126003605	50.0	38	64.00128002560051	190.000001842883	1604.9096348169007
8352	595562635	spiny	35.452858126003605	50.0	40	7.000140002800056	50.0000006675716	1604.9096348169007
8353	595562635	spiny	35.452858126003605	50.0	41	8.000160003200063	50.0000006675716	1604.9096348169007
8354	595562635	spiny	35.452858126003605	50.0	42	7.000140002800056	50.0000006675716	1604.9096348169007
8355	595562635	spiny	35.452858126003605	50.0	43	7.000140002800056	50.0000006675716	1604.9096348169007
8356	595562635	spiny	35.452858126003605	50.0	44	28.000560011200225	90.0000005077395	1604.9096348169007
8357	595562635	spiny	35.452858126003605	50.0	45	28.000560011200225	90.0000005077395	1604.9096348169007
8358	595562635	spiny	35.452858126003605	50.0	46	26.00052001040021	90.0000005077395	1604.9096348169007
8359	595562635	spiny	35.452858126003605	50.0	47	27.000540010800215	90.0000005077395	1604.9096348169007
8360	595562635	spiny	35.452858126003605	50.0	48	44.00088001760035	129.99999687846	1604.9096348169007
8361	595562635	spiny	35.452858126003605	50.0	49	42.00084001680034	129.99999687846	1604.9096348169007
8362	595562635	spiny	35.452858126003605	50.0	50	41.000820016400326	129.99999687846	1604.9096348169007
8363	595562635	spiny	35.452858126003605	50.0	51	38.000760015200306	129.99999687846	1604.9096348169007
8364	595568262	sparsely spiny	49.9469950256871	20.0	19	1.000020000400008	-110.000002162547	1337.1838641337415
8365	595568262	sparsely spiny	49.9469950256871	20.0	20	1.000020000400008	-90.0000005077395	1337.1838641337415
8366	595568262	sparsely spiny	49.9469950256871	20.0	21	1.000020000400008	-69.9999988529321	1337.1838641337415
8371	595568262	sparsely spiny	49.9469950256871	20.0	26	18.000360007200143	29.9999990127642	1337.1838641337415
8372	595568262	sparsely spiny	49.9469950256871	20.0	27	35.00070001400028	50.0000006675716	1337.1838641337415
8373	595568262	sparsely spiny	49.9469950256871	20.0	28	50.001000020000404	69.9999988529321	1337.1838641337415
8374	595568262	sparsely spiny	49.9469950256871	20.0	29	61.00122002440049	90.0000005077395	1337.1838641337415
8375	595568262	sparsely spiny	49.9469950256871	20.0	31	78.00156003120063	129.99999687846	1337.1838641337415
8376	595568262	sparsely spiny	49.9469950256871	20.0	32	86.00172003440069	149.999998533268	1337.1838641337415
8377	595568262	sparsely spiny	49.9469950256871	20.0	34	2.000040000800016	19.9999999200839	1337.1838641337415
8378	595568262	sparsely spiny	49.9469950256871	20.0	35	1.000020000400008	19.9999999200839	1337.1838641337415
8379	595568262	sparsely spiny	49.9469950256871	20.0	36	2.000040000800016	19.9999999200839	1337.1838641337415
8380	595568262	sparsely spiny	49.9469950256871	20.0	37	1.000020000400008	19.9999999200839	1337.1838641337415
8387	595570553	sparsely spiny	22.4969468429285	70.0	34	5.00010000200004	69.9999988529321	2686.245752161816
8388	595570553	sparsely spiny	22.4969468429285	70.0	35	13.000260005200104	90.0000005077395	2686.245752161816
8389	595570553	sparsely spiny	22.4969468429285	70.0	36	22.000440008800176	110.000002162547	2686.245752161816
8390	595570553	sparsely spiny	22.4969468429285	70.0	37	28.000560011200225	129.99999687846	2686.245752161816
8391	595570553	sparsely spiny	22.4969468429285	70.0	38	34.000680013600274	149.999998533268	2686.245752161816
8392	595570553	sparsely spiny	22.4969468429285	70.0	39	40.00080001600032	170.000000188075	2686.245752161816
8393	595570553	sparsely spiny	22.4969468429285	70.0	40	44.00088001760035	190.000001842883	2686.245752161816
8394	595570553	sparsely spiny	22.4969468429285	70.0	41	48.000960019200384	210.00000349769	2686.245752161816
8397	595570553	sparsely spiny	22.4969468429285	70.0	44	1.000020000400008	79.9999996803358	2686.245752161816
8398	595570553	sparsely spiny	22.4969468429285	70.0	45	1.000020000400008	79.9999996803358	2686.245752161816
8399	595570553	sparsely spiny	22.4969468429285	70.0	46	2.000040000800016	79.9999996803358	2686.245752161816
8400	595570553	sparsely spiny	22.4969468429285	70.0	47	3.000060001200024	79.9999996803358	2686.245752161816
8401	595570553	sparsely spiny	22.4969468429285	70.0	51	19.000380007600153	119.999996051057	2686.245752161816
8402	595570553	sparsely spiny	22.4969468429285	70.0	52	32.000640012800254	159.999999360672	2686.245752161816
8403	595570553	sparsely spiny	22.4969468429285	70.0	53	32.000640012800254	159.999999360672	2686.245752161816
8404	595570553	sparsely spiny	22.4969468429285	70.0	54	32.000640012800254	159.999999360672	2686.245752161816
8405	595570553	sparsely spiny	22.4969468429285	70.0	55	32.000640012800254	159.999999360672	2686.245752161816
8412	595999306	sparsely spiny	16.9822535450454	30.0	23	3.000060001200024	29.9999990127642	1820.2582896065244
8413	595999306	sparsely spiny	16.9822535450454	30.0	24	12.000240004800096	50.0000006675716	1820.2582896065244
8414	595999306	sparsely spiny	16.9822535450454	30.0	25	25.000500010000202	69.9999988529321	1820.2582896065244
8415	595999306	sparsely spiny	16.9822535450454	30.0	26	30.00060001200024	90.0000005077395	1820.2582896065244
8416	595999306	sparsely spiny	16.9822535450454	30.0	27	37.0007400148003	110.000002162547	1820.2582896065244
8417	595999306	sparsely spiny	16.9822535450454	30.0	28	45.00090001800036	129.99999687846	1820.2582896065244
8418	595999306	sparsely spiny	16.9822535450454	30.0	29	49.00098001960039	149.999998533268	1820.2582896065244
8419	595999306	sparsely spiny	16.9822535450454	30.0	30	53.00106002120042	170.000000188075	1820.2582896065244
8421	595999306	sparsely spiny	16.9822535450454	30.0	32	2.000040000800016	29.9999990127642	1820.2582896065244
8422	595999306	sparsely spiny	16.9822535450454	30.0	33	1.000020000400008	29.9999990127642	1820.2582896065244
8423	595999306	sparsely spiny	16.9822535450454	30.0	34	1.000020000400008	29.9999990127642	1820.2582896065244
8424	595999306	sparsely spiny	16.9822535450454	30.0	35	2.000040000800016	29.9999990127642	1820.2582896065244
8425	595999306	sparsely spiny	16.9822535450454	30.0	36	16.000320006400127	69.9999988529321	1820.2582896065244
8426	595999306	sparsely spiny	16.9822535450454	30.0	37	17.000340006800137	69.9999988529321	1820.2582896065244
8427	595999306	sparsely spiny	16.9822535450454	30.0	38	20.00040000800016	69.9999988529321	1820.2582896065244
8428	595999306	sparsely spiny	16.9822535450454	30.0	39	22.000440008800176	69.9999988529321	1820.2582896065244
8429	595999306	sparsely spiny	16.9822535450454	30.0	40	36.00072001440029	110.000002162547	1820.2582896065244
8430	595999306	sparsely spiny	16.9822535450454	30.0	41	36.00072001440029	110.000002162547	1820.2582896065244
8431	595999306	sparsely spiny	16.9822535450454	30.0	43	35.00070001400028	110.000002162547	1820.2582896065244
8447	596020931	aspiny	172.413793103451	210.0	42	3.000060001200024	210.00000349769	6492.747097834413
8448	596020931	aspiny	172.413793103451	210.0	43	3.000060001200024	230.000005152498	6492.747097834413
8449	596020931	aspiny	172.413793103451	210.0	44	4.000080001600032	249.999992929517	6492.747097834413
8450	596020931	aspiny	172.413793103451	210.0	45	4.000080001600032	269.999994584325	6492.747097834413
8451	596020931	aspiny	172.413793103451	210.0	46	5.00010000200004	289.999996239132	6492.747097834413
8452	596020931	aspiny	172.413793103451	210.0	47	5.00010000200004	309.999997893939	6492.747097834413
8453	596020931	aspiny	172.413793103451	210.0	48	5.00010000200004	329.999999548747	6492.747097834413
8454	596020931	aspiny	172.413793103451	210.0	49	5.00010000200004	350.000001203554	6492.747097834413
8459	596020931	aspiny	172.413793103451	210.0	54	3.000060001200024	249.999992929517	6492.747097834413
8460	596020931	aspiny	172.413793103451	210.0	55	2.000040000800016	249.999992929517	6492.747097834413
8461	596020931	aspiny	172.413793103451	210.0	56	3.000060001200024	249.999992929517	6492.747097834413
8462	596020931	aspiny	172.413793103451	210.0	57	3.000060001200024	249.999992929517	6492.747097834413
8463	596020931	aspiny	172.413793103451	210.0	58	4.000080001600032	289.999996239132	6492.747097834413
8464	596020931	aspiny	172.413793103451	210.0	59	4.000080001600032	289.999996239132	6492.747097834413
8465	596020931	aspiny	172.413793103451	210.0	60	4.000080001600032	289.999996239132	6492.747097834413
8466	596020931	aspiny	172.413793103451	210.0	61	4.000080001600032	289.999996239132	6492.747097834413
8467	596020931	aspiny	172.413793103451	210.0	62	4.000080001600032	329.999999548747	6492.747097834413
8468	596020931	aspiny	172.413793103451	210.0	63	4.000080001600032	329.999999548747	6492.747097834413
8469	596020931	aspiny	172.413793103451	210.0	64	4.000080001600032	329.999999548747	6492.747097834413
8470	596020931	aspiny	172.413793103451	210.0	65	4.000080001600032	329.999999548747	6492.747097834413
8473	596028822	aspiny	38.3729854182655	20.0	34	70.00140002800056	110.000002162547	1602.0464572111844
8474	596028822	aspiny	38.3729854182655	20.0	35	80.00160003200064	129.99999687846	1602.0464572111844
8475	596028822	aspiny	38.3729854182655	20.0	36	85.00170003400068	149.999998533268	1602.0464572111844
8476	596028822	aspiny	38.3729854182655	20.0	38	10.00020000400008	19.9999999200839	1602.0464572111844
8477	596028822	aspiny	38.3729854182655	20.0	39	9.000180003600072	19.9999999200839	1602.0464572111844
8478	596028822	aspiny	38.3729854182655	20.0	40	10.00020000400008	19.9999999200839	1602.0464572111844
8479	596028822	aspiny	38.3729854182655	20.0	42	38.000760015200306	59.9999980255284	1602.0464572111844
8480	596028822	aspiny	38.3729854182655	20.0	46	62.001240024800495	100.000001335143	1602.0464572111844
8481	596028822	aspiny	38.3729854182655	20.0	47	61.00122002440049	100.000001335143	1602.0464572111844
8482	596028822	aspiny	38.3729854182655	20.0	48	62.001240024800495	100.000001335143	1602.0464572111844
8491	596036453	sparsely spiny	10.620220900594699	50.0	30	1.000020000400008	50.0000006675716	2243.3702586845525
8492	596036453	sparsely spiny	10.620220900594699	50.0	31	4.000080001600032	69.9999988529321	2243.3702586845525
8493	596036453	sparsely spiny	10.620220900594699	50.0	32	11.000220004400088	90.0000005077395	2243.3702586845525
8494	596036453	sparsely spiny	10.620220900594699	50.0	33	20.00040000800016	110.000002162547	2243.3702586845525
8495	596036453	sparsely spiny	10.620220900594699	50.0	34	23.000460009200186	129.99999687846	2243.3702586845525
8496	596036453	sparsely spiny	10.620220900594699	50.0	35	31.000620012400248	149.999998533268	2243.3702586845525
8497	596036453	sparsely spiny	10.620220900594699	50.0	36	33.00066001320027	170.000000188075	2243.3702586845525
8498	596036453	sparsely spiny	10.620220900594699	50.0	37	38.000760015200306	190.000001842883	2243.3702586845525
8502	596036453	sparsely spiny	10.620220900594699	50.0	41	1.000020000400008	69.9999988529321	2243.3702586845525
8503	596036453	sparsely spiny	10.620220900594699	50.0	42	1.000020000400008	69.9999988529321	2243.3702586845525
8504	596036453	sparsely spiny	10.620220900594699	50.0	43	1.000020000400008	69.9999988529321	2243.3702586845525
8505	596036453	sparsely spiny	10.620220900594699	50.0	44	1.000020000400008	69.9999988529321	2243.3702586845525
8506	596036453	sparsely spiny	10.620220900594699	50.0	45	7.000140002800056	110.000002162547	2243.3702586845525
8507	596036453	sparsely spiny	10.620220900594699	50.0	46	6.000120002400048	110.000002162547	2243.3702586845525
8508	596036453	sparsely spiny	10.620220900594699	50.0	47	5.00010000200004	110.000002162547	2243.3702586845525
8509	596036453	sparsely spiny	10.620220900594699	50.0	48	6.000120002400048	110.000002162547	2243.3702586845525
8510	596036453	sparsely spiny	10.620220900594699	50.0	49	15.00030000600012	149.999998533268	2243.3702586845525
8511	596036453	sparsely spiny	10.620220900594699	50.0	50	16.000320006400127	149.999998533268	2243.3702586845525
8512	596036453	sparsely spiny	10.620220900594699	50.0	51	14.000280005600112	149.999998533268	2243.3702586845525
8513	596036453	sparsely spiny	10.620220900594699	50.0	52	13.000260005200104	149.999998533268	2243.3702586845525
8523	596052605	spiny	7.8987158944731615	70.0	33	1.000020000400008	69.9999988529321	7725.52594275135
8524	596052605	spiny	7.8987158944731615	70.0	34	5.00010000200004	90.0000005077395	7725.52594275135
8525	596052605	spiny	7.8987158944731615	70.0	35	8.000160003200063	110.000002162547	7725.52594275135
8526	596052605	spiny	7.8987158944731615	70.0	36	11.000220004400088	129.99999687846	7725.52594275135
8527	596052605	spiny	7.8987158944731615	70.0	37	13.000260005200104	149.999998533268	7725.52594275135
8528	596052605	spiny	7.8987158944731615	70.0	38	15.00030000600012	170.000000188075	7725.52594275135
8529	596052605	spiny	7.8987158944731615	70.0	39	17.000340006800137	190.000001842883	7725.52594275135
8530	596052605	spiny	7.8987158944731615	70.0	40	19.000380007600153	210.00000349769	7725.52594275135
8533	596052605	spiny	7.8987158944731615	70.0	43	1.000020000400008	79.9999996803358	7725.52594275135
8534	596052605	spiny	7.8987158944731615	70.0	44	1.000020000400008	79.9999996803358	7725.52594275135
8536	596052605	spiny	7.8987158944731615	70.0	46	1.000020000400008	79.9999996803358	7725.52594275135
8537	596052605	spiny	7.8987158944731615	70.0	47	8.000160003200063	119.999996051057	7725.52594275135
8538	596052605	spiny	7.8987158944731615	70.0	48	8.000160003200063	119.999996051057	7725.52594275135
8539	596052605	spiny	7.8987158944731615	70.0	49	8.000160003200063	119.999996051057	7725.52594275135
8540	596052605	spiny	7.8987158944731615	70.0	50	8.000160003200063	119.999996051057	7725.52594275135
8541	596052605	spiny	7.8987158944731615	70.0	51	13.000260005200104	159.999999360672	7725.52594275135
8542	596052605	spiny	7.8987158944731615	70.0	52	13.000260005200104	159.999999360672	7725.52594275135
8543	596052605	spiny	7.8987158944731615	70.0	53	12.000240004800096	159.999999360672	7725.52594275135
8544	596052605	spiny	7.8987158944731615	70.0	54	13.000260005200104	159.999999360672	7725.52594275135
8545	596887423	sparsely spiny	19.0880169671262	40.0	50	39.00078001560031	190.000001842883	2117.346160594306
8546	596887423	sparsely spiny	19.0880169671262	40.0	51	6.000120002400048	39.9999998401679	2117.346160594306
8548	596887423	sparsely spiny	19.0880169671262	40.0	53	5.00010000200004	39.9999998401679	2117.346160594306
8549	596887423	sparsely spiny	19.0880169671262	40.0	54	5.00010000200004	39.9999998401679	2117.346160594306
8550	596887423	sparsely spiny	19.0880169671262	40.0	55	5.00010000200004	39.9999998401679	2117.346160594306
8551	596887423	sparsely spiny	19.0880169671262	40.0	56	5.00010000200004	39.9999998401679	2117.346160594306
8552	596887423	sparsely spiny	19.0880169671262	40.0	57	19.000380007600153	79.9999996803358	2117.346160594306
8553	596887423	sparsely spiny	19.0880169671262	40.0	60	18.000360007200143	79.9999996803358	2117.346160594306
8554	596887423	sparsely spiny	19.0880169671262	40.0	61	27.000540010800215	119.999996051057	2117.346160594306
8564	601927090	aspiny	46.80409434077461	10.0	25	5.00010000200004	9.99999996004197	849.7035528940145
8565	601927090	aspiny	46.80409434077461	10.0	28	52.00104002080042	69.9999988529321	849.7035528940145
8566	601927090	aspiny	46.80409434077461	10.0	30	69.00138002760055	110.000002162547	849.7035528940145
8567	601927090	aspiny	46.80409434077461	10.0	31	79.00158003160064	129.99999687846	849.7035528940145
8568	601927090	aspiny	46.80409434077461	10.0	32	83.00166003320066	149.999998533268	849.7035528940145
8569	601927090	aspiny	46.80409434077461	10.0	35	14.000280005600112	19.9999999200839	849.7035528940145
8570	601927090	aspiny	46.80409434077461	10.0	36	15.00030000600012	19.9999999200839	849.7035528940145
8571	601927090	aspiny	46.80409434077461	10.0	37	14.000280005600112	19.9999999200839	849.7035528940145
8572	601927090	aspiny	46.80409434077461	10.0	38	47.00094001880038	59.9999980255284	849.7035528940145
8573	601927090	aspiny	46.80409434077461	10.0	39	48.000960019200384	59.9999980255284	849.7035528940145
8574	601927090	aspiny	46.80409434077461	10.0	40	49.00098001960039	59.9999980255284	849.7035528940145
8592	609435731	aspiny	81.824132664194	230.0	36	1.000020000400008	230.000005152498	1978.2858773633523
8593	609435731	aspiny	81.824132664194	230.0	37	2.000040000800016	249.999992929517	1978.2858773633523
8594	609435731	aspiny	81.824132664194	230.0	38	31.000620012400248	269.999994584325	1978.2858773633523
8595	609435731	aspiny	81.824132664194	230.0	39	66.00132002640053	289.999996239132	1978.2858773633523
8596	609435731	aspiny	81.824132664194	230.0	40	111.00222004440089	309.999997893939	1978.2858773633523
8597	609435731	aspiny	81.824132664194	230.0	41	120.00240004800096	329.999999548747	1978.2858773633523
8598	609435731	aspiny	81.824132664194	230.0	42	134.00268005360107	350.000001203554	1978.2858773633523
8599	609435731	aspiny	81.824132664194	230.0	43	145.00290005800116	370.000002858362	1978.2858773633523
8603	609435731	aspiny	81.824132664194	230.0	47	1.000020000400008	230.000005152498	1978.2858773633523
8606	609435731	aspiny	81.824132664194	230.0	50	1.000020000400008	239.999992102113	1978.2858773633523
8608	609435731	aspiny	81.824132664194	230.0	52	1.000020000400008	239.999992102113	1978.2858773633523
8609	609435731	aspiny	81.824132664194	230.0	53	1.000020000400008	239.999992102113	1978.2858773633523
8610	609435731	aspiny	81.824132664194	230.0	54	25.000500010000202	279.999995411728	1978.2858773633523
8611	609435731	aspiny	81.824132664194	230.0	55	31.000620012400248	279.999995411728	1978.2858773633523
8612	609435731	aspiny	81.824132664194	230.0	56	3.000060001200024	279.999995411728	1978.2858773633523
8613	609435731	aspiny	81.824132664194	230.0	57	31.000620012400248	279.999995411728	1978.2858773633523
8614	609435731	aspiny	81.824132664194	230.0	58	109.00218004360087	319.999998721343	1978.2858773633523
8615	609435731	aspiny	81.824132664194	230.0	59	112.0022400448009	319.999998721343	1978.2858773633523
8616	609435731	aspiny	81.824132664194	230.0	60	109.00218004360087	319.999998721343	1978.2858773633523
8617	609435731	aspiny	81.824132664194	230.0	61	112.0022400448009	319.999998721343	1978.2858773633523
8621	611598198	sparsely spiny	40.9987290393998	10.0	27	1.000020000400008	9.99999996004197	909.849237645616
8622	611598198	sparsely spiny	40.9987290393998	10.0	34	79.00158003160064	149.999998533268	909.849237645616
8623	611598198	sparsely spiny	40.9987290393998	10.0	35	2.000040000800016	9.99999996004197	909.849237645616
8624	611598198	sparsely spiny	40.9987290393998	10.0	36	1.000020000400008	9.99999996004197	909.849237645616
8625	611598198	sparsely spiny	40.9987290393998	10.0	37	2.000040000800016	9.99999996004197	909.849237645616
8626	611598198	sparsely spiny	40.9987290393998	10.0	38	2.000040000800016	9.99999996004197	909.849237645616
8627	611598198	sparsely spiny	40.9987290393998	10.0	41	41.000820016400326	50.0000006675716	909.849237645616
8628	611598198	sparsely spiny	40.9987290393998	10.0	44	59.001180023600476	90.0000005077395	909.849237645616
8629	611598198	sparsely spiny	40.9987290393998	10.0	45	59.001180023600476	90.0000005077395	909.849237645616
8630	611598198	sparsely spiny	40.9987290393998	10.0	46	58.00116002320046	90.0000005077395	909.849237645616
8643	611610514	aspiny	18.789928598271306	130.0	41	1.000020000400008	129.99999687846	5349.423831749767
8644	611610514	aspiny	18.789928598271306	130.0	42	2.000040000800016	149.999998533268	5349.423831749767
8645	611610514	aspiny	18.789928598271306	130.0	43	5.00010000200004	170.000000188075	5349.423831749767
8646	611610514	aspiny	18.789928598271306	130.0	44	16.000320006400127	190.000001842883	5349.423831749767
8647	611610514	aspiny	18.789928598271306	130.0	45	30.00060001200024	210.00000349769	5349.423831749767
8648	611610514	aspiny	18.789928598271306	130.0	46	39.00078001560031	230.000005152498	5349.423831749767
8649	611610514	aspiny	18.789928598271306	130.0	47	47.00094001880038	249.999992929517	5349.423831749767
8650	611610514	aspiny	18.789928598271306	130.0	48	55.00110002200044	269.999994584325	5349.423831749767
8651	611610514	aspiny	18.789928598271306	130.0	49	2.000040000800016	149.999998533268	5349.423831749767
